,game_id,game_period_number,game_fight_number,game_time_of_fight,away_score_at_fight,home_score_at_fight,home_fighter_id,away_fighter_id,home_fighter_name,away_fighter_name,away_corsi_at_fight,away_fenwick_at_fight,home_corsi_at_fight,home_fenwick_at_fight,away_corsi_after_2,away_fenwick_after_2,home_corsi_after_2,home_fenwick_after_2,away_corsi_after_5,away_fenwick_after_5,home_corsi_after_5,home_fenwick_after_5,away_corsi_after_10,away_fenwick_after_10,home_corsi_after_10,home_fenwick_after_10,away_corsi_until_eop,away_fenwick_until_eop,home_corsi_until_eop,home_fenwick_until_eop,away_corsi_until_eog,away_fenwick_until_eog,home_corsi_until_eog,home_fenwick_until_eog,away_corsi_until_next_fight,away_fenwick_until_next_fight,home_corsi_until_next_fight,home_fenwick_until_next_fight
0,2022020459,3,1,2865,1,6,8479984,8479987,#N/A,Morgan Geekie,0.015357766,0.012565445,0.018150087,0.013961606,0.016666667,0.016666667,0,0,0.016666667,0.016666667,0.006666667,0.003333333,0.021666667,0.021666667,0.006666667,0.001666667,0.02585034,0.023129252,0.008163265,0.002721088,0.02585034,0.023129252,0.008163265,0.002721088,,,,
0,2022020467,2,1,1437,0,1,8471817,8475279,Ryan Reaves,Ben Chiarot,0.008350731,0.003479471,0.010438413,0.009742519,0.008333333,0.008333333,0.025,0.016666667,0.016666667,0.013333333,0.023333333,0.013333333,0.02,0.018333333,0.02,0.006666667,0.016614746,0.014537902,0.01973001,0.010384216,0.015256588,0.012944984,0.015256588,0.007859454,,,,
0,2022020473,2,1,1705,1,1,8479415,8475235,Michael McLeod,Nicolas Deslauriers,0.015249267,0.010557185,0.023460411,0.015249267,0.016666667,0.008333333,0.008333333,0.008333333,0.006666667,0.003333333,0.016666667,0.016666667,0.008333333,0.005,0.016666667,0.016666667,0.01294964,0.007194245,0.015827338,0.015827338,0.01530343,0.007915567,0.019525066,0.017414248,0.013333333,0.006666667,0.006666667,0.006666667
0,2022020473,2,2,1855,1,1,8474090,8480797,Brendan Smith,Joel Farabee,0.01509434,0.010242588,0.022102426,0.014555256,0,0,0.033333333,0.033333333,0.003333333,0.003333333,0.016666667,0.016666667,0.011666667,0.006666667,0.018333333,0.018333333,0.012844037,0.00733945,0.018348624,0.018348624,0.015472779,0.008022923,0.020630372,0.018338109,,,,
0,2022020477,1,1,1027,1,1,8476392,8479661,Adam Lowry,Tanner Jeannot,0.013631938,0.007789679,0.014605648,0.011684518,0.025,0.016666667,0.016666667,0.016666667,0.016666667,0.01,0.01,0.01,0.011666667,0.006666667,0.025,0.023333333,0.01734104,0.011560694,0.011560694,0.011560694,0.013602798,0.009716284,0.022153129,0.019432569,,,,
0,2022020490,1,1,292,1,0,8482964,8474034,#N/A,Patrick Maroon,0.01369863,0.006849315,0.01369863,0.01369863,0.025,0.016666667,0.008333333,0.008333333,0.013333333,0.01,0.013333333,0.013333333,0.016666667,0.011666667,0.013333333,0.01,0.017621145,0.013215859,0.017621145,0.013215859,0.012696493,0.009371221,0.011789601,0.008162031,,,,
0,2022020501,2,1,1869,2,1,8479981,8478502,#N/A,#N/A,0.011235955,0.011235955,0.011771001,0.007490637,0.041666667,0.041666667,0.008333333,0,0.026666667,0.02,0.02,0.016666667,0.02,0.013333333,0.018333333,0.013333333,0.018832392,0.011299435,0.018832392,0.015065913,0.01502022,0.011554015,0.01559792,0.012131716,,,,
0,2022020517,1,1,913,2,1,8481477,8476439,Nico Sturm,#N/A,0.016429354,0.015334064,0.015334064,0.008762322,0.008333333,0.008333333,0.016666667,0.008333333,0.01,0.003333333,0.023333333,0.02,0.015,0.008333333,0.018333333,0.011666667,0.010452962,0.003484321,0.024390244,0.020905923,0.0197246,0.014514328,0.014886491,0.009676219,,,,
0,2022020518,1,1,416,0,1,8482113,8475287,Anton Lundell,Erik Haula,0.024038462,0.016826923,0.021634615,0.019230769,0.025,0.008333333,0.016666667,0.016666667,0.016666667,0.006666667,0.016666667,0.01,0.016666667,0.006666667,0.013333333,0.008333333,0.016581633,0.006377551,0.015306122,0.010204082,0.019786432,0.012248744,0.016645729,0.013505025,,,,
0,2022020530,2,1,1518,3,1,8477335,8479293,Kyle Burroughs,Brandon Tanev,0.015810277,0.011198946,0.019104084,0.013175231,0.008333333,0.008333333,0.008333333,0.008333333,0.023333333,0.02,0.03,0.02,0.02,0.015,0.021666667,0.016666667,0.01814059,0.014739229,0.020408163,0.013605442,0.019692603,0.014409222,0.021133525,0.015369837,,,,
0,2022020532,2,1,1865,1,2,8477034,8476856,#N/A,Mathew Dumba,0.015013405,0.008579088,0.013941019,0.010723861,0.041666667,0.033333333,0.016666667,0.008333333,0.023333333,0.016666667,0.016666667,0.013333333,0.023333333,0.016666667,0.015,0.013333333,0.020560748,0.013084112,0.01682243,0.014953271,0.02074928,0.016138329,0.013256484,0.008645533,,,,
0,2022020536,2,1,2043,1,3,8479388,8479661,#N/A,Tanner Jeannot,0.016642193,0.013215859,0.017131669,0.014194812,0.016666667,0.016666667,0,0,0.01,0.01,0.02,0.02,0.011666667,0.011666667,0.021666667,0.02,0.008403361,0.008403361,0.022408964,0.022408964,0.01734104,0.014129737,0.015414258,0.010918433,,,,
0,2022020538,1,1,851,1,0,8474709,8479379,Matt Martin,#N/A,0.012925969,0.008225617,0.021151586,0.015276146,0.008333333,0,0.025,0.025,0.023333333,0.01,0.026666667,0.023333333,0.02,0.008333333,0.016666667,0.015,0.020057307,0.008595989,0.022922636,0.020057307,0.014914514,0.009094216,0.02146235,0.017460895,,,,
0,2022020540,3,1,3387,2,5,8479383,8475790,Boris Katchouk,Erik Gudbranson,0.015648066,0.012400354,0.016829052,0.012400354,0.016666667,0.008333333,0.033333333,0.033333333,0.014084507,0.009389671,0.028169014,0.028169014,0.014084507,0.009389671,0.028169014,0.028169014,0.014084507,0.009389671,0.028169014,0.028169014,0.014084507,0.009389671,0.028169014,0.028169014,,,,
0,2022020544,1,1,1149,1,1,8480031,8478396,Maxime Comtois,Noah Hanifin,0.020017406,0.013925152,0.019147084,0.016536118,0.008333333,0,0.008333333,0,0.026666667,0.023333333,0.003333333,0,0.025,0.023333333,0.006666667,0,0.019607843,0,0,0,0.02243982,0.019583843,0.012647899,0.007343941,,,,
0,2022020558,1,1,572,0,0,8480860,8479365,Kevin Bahl,Trent Frederic,0.013986014,0.012237762,0.019230769,0.019230769,0.008333333,0.008333333,0,0,0.003333333,0.003333333,0.02,0.02,0.01,0.008333333,0.02,0.016666667,0.011146497,0.007961783,0.025477707,0.022292994,0.018494055,0.012219287,0.016182299,0.013540291,,,,
0,2022020559,3,1,3343,0,4,8470621,8479543,Corey Perry,Michael Pezzetta,0.011965301,0.00837571,0.018546216,0.014657493,0.008333333,0.008333333,0,0,0.007782101,0.003891051,0.003891051,0.003891051,0.007782101,0.003891051,0.003891051,0.003891051,0.007782101,0.003891051,0.003891051,0.003891051,0.007782101,0.003891051,0.003891051,0.003891051,,,,
0,2022020564,3,1,3460,2,7,8477986,8475848,Brandon Montour,Brendan Gallagher,0.013294798,0.00982659,0.017630058,0.01416185,0.016666667,0,0.025,0.025,0.021428571,0,0.021428571,0.021428571,0.021428571,0,0.021428571,0.021428571,0.021428571,0,0.021428571,0.021428571,0.021428571,0,0.021428571,0.021428571,,,,
0,2022020572,2,1,1361,2,1,8480855,8478211,Jack McBain,Dryden Hunt,0.015429831,0.013225569,0.011021308,0.002939015,0.008333333,0,0.008333333,0.008333333,0.006666667,0.003333333,0.02,0.016666667,0.011666667,0.008333333,0.018333333,0.013333333,0.012512031,0.010587103,0.013474495,0.010587103,0.014292095,0.011165699,0.013845467,0.010719071,,,,
0,2022020577,2,1,1291,4,0,8478407,8482077,Vince Dunn,#N/A,0.022463207,0.01626646,0.021688613,0.012393493,0.008333333,0,0.033333333,0.033333333,0.006666667,0.003333333,0.02,0.016666667,0.008333333,0.003333333,0.025,0.023333333,0.013525699,0.007213706,0.018935978,0.016230839,0.012126462,0.006929407,0.01862278,0.016024253,,,,
0,2022020578,2,1,1671,2,1,8477365,8481522,Connor Clifton,Peyton Krebs,0.013764213,0.008976661,0.012567325,0.008976661,0.033333333,0.016666667,0.008333333,0.008333333,0.016666667,0.006666667,0.02,0.02,0.015,0.006666667,0.016666667,0.016666667,0.013717421,0.006858711,0.016460905,0.013717421,0.011923276,0.007257646,0.020736133,0.017625713,,,,
0,2022020579,2,1,1742,2,3,8475188,8478508,Brayden McNabb,Yakov Trenin,0.016647532,0.010332951,0.017795637,0.015499426,0.025,0.016666667,0.008333333,0,0.01,0.006666667,0.003333333,0,0.018333333,0.011666667,0.006666667,0.003333333,0.016717325,0.010638298,0.007598784,0.003039514,0.020990312,0.015069968,0.016146394,0.009149623,,,,
0,2022020582,3,1,2570,3,4,8474034,8477384,Patrick Maroon,Joshua Brown,0.012451362,0.009338521,0.015953307,0.015175097,0.008333333,0,0.025,0.025,0.02,0.016666667,0.016666667,0.013333333,0.015,0.011666667,0.013333333,0.008333333,0.015533981,0.013592233,0.014563107,0.009708738,0.015533981,0.013592233,0.014563107,0.009708738,,,,
0,2022020596,1,1,778,0,1,8477971,8478434,Andreas Englund,Keegan Kolesar,0.010282776,0.008997429,0.015424165,0.014138817,0,0,0.016666667,0,0.013333333,0.01,0.013333333,0.006666667,0.011666667,0.01,0.015,0.011666667,0.009478673,0.007109005,0.011848341,0.007109005,0.015946137,0.012402551,0.012402551,0.0102764,,,,
0,2022020621,2,1,1951,2,2,8477962,8479365,#N/A,Trent Frederic,0.013839057,0.008200923,0.014864172,0.010763711,0,0,0.016666667,0,0.01,0.01,0.03,0.02,0.006666667,0.005,0.02,0.015,0.008908686,0.006681514,0.024498886,0.017817372,0.013341419,0.007277138,0.015160703,0.010915706,,,,
0,2022020624,3,1,3044,2,3,8476460,8478519,Mark Scheifele,Anthony Cirelli,0.016425756,0.012155059,0.01544021,0.010840999,0.016666667,0.016666667,0,0,0.013333333,0.013333333,0.006666667,0,0.014388489,0.012589928,0.008992806,0.003597122,0.014388489,0.012589928,0.008992806,0.003597122,0.014388489,0.012589928,0.008992806,0.003597122,,,,
0,2022020627,1,1,374,2,0,8475842,8479981,Sam Carrick,#N/A,0.042780749,0.037433155,0.013368984,0.010695187,0.016666667,0.016666667,0.041666667,0.041666667,0.01,0.006666667,0.03,0.03,0.01,0.008333333,0.023333333,0.021666667,0.008474576,0.006053269,0.020581114,0.01937046,0.017978921,0.0133292,0.017358958,0.014879107,,,,
0,2022020639,1,1,1065,0,1,8477903,8479945,Garnet Hathaway,#N/A,0.015962441,0.014084507,0.015023474,0.010328638,0.033333333,0.025,0.016666667,0.016666667,0.023333333,0.016666667,0.013333333,0.013333333,0.018333333,0.011666667,0.015,0.011666667,0.02962963,0.022222222,0.022222222,0.022222222,0.019329389,0.014201183,0.016568047,0.008284024,,,,
0,2022020640,2,1,1530,2,3,8476931,8474628,Jake McCabe,#N/A,0.026797386,0.021568627,0.016993464,0.010457516,0,0,0.008333333,0.008333333,0.016666667,0.016666667,0.01,0.003333333,0.023333333,0.02,0.01,0.005,0.018390805,0.014942529,0.008045977,0.003448276,0.016425121,0.01352657,0.014009662,0.007729469,,,,
0,2022020645,2,1,1532,2,0,8480355,8479661,Mark Kastelic,Tanner Jeannot,0.018929504,0.014360313,0.015013055,0.015013055,0.008333333,0.008333333,0.008333333,0.008333333,0.016666667,0.01,0.016666667,0.013333333,0.015,0.006666667,0.018333333,0.015,0.019585253,0.012672811,0.017281106,0.011520737,0.019825919,0.012572534,0.016924565,0.013539652,,,,
0,2022020646,3,1,3132,3,0,8478133,8477987,Jake Evans,Ryan Donato,0.021392082,0.01532567,0.013729246,0.00862069,0.008333333,0.008333333,0,0,0.003333333,0.003333333,0.016666667,0.013333333,0.008547009,0.006410256,0.012820513,0.010683761,0.008547009,0.006410256,0.012820513,0.010683761,0.008547009,0.006410256,0.012820513,0.010683761,,,,
0,2022020647,2,1,2135,1,4,8476479,8479344,Phillip Danault,Jesse Puljujarvi,0.012177986,0.01030445,0.022482436,0.017330211,0.025,0.016666667,0.025,0.008333333,0.033333333,0.02,0.026666667,0.013333333,0.023333333,0.016666667,0.013333333,0.006666667,0.037735849,0.022641509,0.022641509,0.011320755,0.017064846,0.013651877,0.015017065,0.007508532,0.023316062,0.018134715,0.014248705,0.007772021
0,2022020647,3,2,2907,2,5,8480434,8475786,Sean Durzi,Zach Hyman,0.015135879,0.012383901,0.020295838,0.014791882,0.025,0.025,0,0,0.01,0.01,0.016666667,0.013333333,0.01,0.01,0.016666667,0.008333333,0.01010101,0.008658009,0.015873016,0.007215007,0.01010101,0.008658009,0.015873016,0.007215007,0.010067114,0.010067114,0.016778523,0.008389262
0,2022020647,3,3,3503,3,6,8477962,8480011,#N/A,#N/A,0.01427348,0.011989723,0.019697402,0.013702541,0.010309278,0,0.010309278,0,0.010309278,0,0.010309278,0,0.010309278,0,0.010309278,0,0.010309278,0,0.010309278,0,0.010309278,0,0.010309278,0,,,,
0,2022020656,2,1,1847,3,1,8477073,8479379,Kurtis MacDermid,#N/A,0.020573904,0.015159718,0.017325393,0.012452626,0.008333333,0.008333333,0.008333333,0.008333333,0.016666667,0.016666667,0.006666667,0.006666667,0.016666667,0.016666667,0.006666667,0.006666667,0.018083183,0.018083183,0.007233273,0.007233273,0.01711352,0.013690816,0.014261266,0.011979464,,,,
0,2022020657,1,1,1161,1,2,8477384,8479591,Joshua Brown,Michael Eyssimont,0.018087855,0.011197244,0.017226529,0.010335917,0.008333333,0.008333333,0.008333333,0.008333333,0.013333333,0.013333333,0.003333333,0.003333333,0.02,0.016666667,0.006666667,0.006666667,0,0,0.025641026,0.025641026,0.014350144,0.010250103,0.014760148,0.011480115,,,,
0,2022020664,2,1,2113,2,3,8482964,8479661,#N/A,Tanner Jeannot,0.016090866,0.010884998,0.020823474,0.017037388,0.033333333,0.016666667,0.041666667,0.033333333,0.036666667,0.026666667,0.023333333,0.016666667,0.028333333,0.023333333,0.025,0.011666667,0.038327526,0.027874564,0.024390244,0.017421603,0.026227303,0.022192334,0.022192334,0.010087424,,,,
0,2022020667,1,1,596,1,0,8477930,8478967,Pierre-Edouard Bellemare,#N/A,0.025167785,0.018456376,0.011744966,0.008389262,0.016666667,0.016666667,0.033333333,0.008333333,0.01,0.01,0.03,0.02,0.013333333,0.013333333,0.025,0.018333333,0.014900662,0.013245033,0.024834437,0.018211921,0.016644474,0.0126498,0.017310253,0.013648469,,,,
0,2022020673,1,1,192,1,0,8478434,8479379,Keegan Kolesar,#N/A,0.015625,0.015625,0.010416667,0.010416667,0.008333333,0,0.033333333,0.033333333,0.006666667,0.003333333,0.023333333,0.02,0.016666667,0.006666667,0.03,0.023333333,0.020833333,0.013888889,0.02281746,0.017857143,0.019366197,0.01584507,0.021126761,0.01379108,,,,
0,2022020674,3,1,2718,3,1,8475722,8475455,Jason Zucker,Brenden Dillon,0.018763797,0.014716703,0.012877116,0.008094187,0.008333333,0.008333333,0.016666667,0.016666667,0.01,0.01,0.013333333,0.013333333,0.006666667,0.006666667,0.013333333,0.011666667,0.009070295,0.009070295,0.010204082,0.007936508,0.009070295,0.009070295,0.010204082,0.007936508,,,,
0,2022020675,2,1,1752,3,0,8475842,8474090,Sam Carrick,Brendan Smith,0.017123288,0.014840183,0.011415525,0.008561644,0.016666667,0,0.025,0.025,0.026666667,0.02,0.023333333,0.023333333,0.025,0.016666667,0.023333333,0.023333333,0.023148148,0.015432099,0.029320988,0.029320988,0.018939394,0.014069264,0.020562771,0.019480519,,,,
0,2022020680,2,1,1381,0,2,8477971,8475766,Andreas Englund,Austin Watson,0.015930485,0.01230992,0.01955105,0.015206372,0.008333333,0.008333333,0.033333333,0.033333333,0.023333333,0.016666667,0.013333333,0.013333333,0.021666667,0.018333333,0.02,0.015,0.019627085,0.012757605,0.019627085,0.016683023,0.01442091,0.010815683,0.015772871,0.011266336,,,,
0,2022020683,1,1,163,0,0,8473422,8474190,Nick Foligno,Wayne Simmonds,0.012269939,0.006134969,0.018404908,0.012269939,0.008333333,0,0,0,0.013333333,0.01,0.013333333,0.01,0.011666667,0.006666667,0.015,0.013333333,0.013500482,0.009643202,0.017357763,0.014464802,0.013674716,0.009310445,0.019493745,0.012801862,,,,
0,2022020704,2,1,1307,0,2,8482089,8480448,Jake Neighbours,Parker Kelly,0.015302219,0.012241775,0.00841622,0.007651109,0.008333333,0,0,0,0.01,0.003333333,0.01,0.006666667,0.018333333,0.011666667,0.006666667,0.005,0.021043001,0.010064044,0.008234218,0.005489478,0.018316616,0.011774967,0.011338857,0.007849978,,,,
0,2022020705,1,1,1090,0,1,8479772,8480031,Zack MacEwen,Maxime Comtois,0.011926606,0.005504587,0.02293578,0.021100917,0.025,0.025,0.008333333,0.008333333,0.016666667,0.016666667,0.026666667,0.026666667,0.016666667,0.016666667,0.016666667,0.016666667,0.027272727,0.027272727,0.009090909,0.009090909,0.015936255,0.013944223,0.016334661,0.01314741,,,,
0,2022020708,3,1,3563,1,4,8482964,8476392,#N/A,Adam Lowry,0.01543643,0.012629806,0.01543643,0.010384507,0.081081081,0.081081081,0,0,0.081081081,0.081081081,0,0,0.081081081,0.081081081,0,0,0.081081081,0.081081081,0,0,0.081081081,0.081081081,0,0,,,,
0,2022020717,1,1,901,0,2,8479671,8475842,Mathieu Olivier,Sam Carrick,0.018867925,0.015538291,0.018867925,0.016648169,0.008333333,0.008333333,0,0,0.006666667,0.006666667,0.01,0.01,0.011666667,0.01,0.015,0.011666667,0.006688963,0.006688963,0.010033445,0.010033445,0.014820304,0.011485735,0.015931827,0.012597258,,,,
0,2022020720,3,1,2758,5,1,8476875,8479314,Mike Matheson,Matthew Tkachuk,0.020304569,0.016316171,0.013052937,0.00906454,0.033333333,0.008333333,0.008333333,0,0.023333333,0.006666667,0.013333333,0.01,0.025,0.013333333,0.018333333,0.015,0.024940618,0.014251781,0.014251781,0.010688836,0.024940618,0.014251781,0.014251781,0.010688836,0.022058824,0.007352941,0.022058824,0.017156863
0,2022020720,3,2,3166,6,2,8482964,8479379,#N/A,#N/A,0.020530638,0.015161087,0.014213519,0.010107391,0.016666667,0.008333333,0.016666667,0.016666667,0.03,0.026666667,0.006666667,0.006666667,0.02764977,0.020737327,0.006912442,0.004608295,0.02764977,0.020737327,0.006912442,0.004608295,0.02764977,0.020737327,0.006912442,0.004608295,0.024096386,0.012048193,0.012048193,0.012048193
0,2022020720,3,3,3249,6,2,8479543,8479066,Michael Pezzetta,Ryan Lomberg,0.02062173,0.015081564,0.014158203,0.010156971,0.033333333,0.033333333,0.008333333,0.008333333,0.03,0.026666667,0.006666667,0.003333333,0.028490028,0.022792023,0.005698006,0.002849003,0.028490028,0.022792023,0.005698006,0.002849003,0.028490028,0.022792023,0.005698006,0.002849003,,,,
0,2022020724,3,1,2803,1,5,8481006,8482062,#N/A,Cole Smith,0.012843382,0.010346058,0.017124509,0.014627185,0.008333333,0.008333333,0.016666667,0.008333333,0.02,0.013333333,0.02,0.013333333,0.015,0.01,0.01,0.006666667,0.015056462,0.011292346,0.010037641,0.006273526,0.015056462,0.011292346,0.010037641,0.006273526,,,,
0,2022020725,1,1,1200,0,2,8477498,8470621,Darnell Nurse,Corey Perry,0.015833333,0.010833333,0.014166667,0.013333333,0.033333333,0.025,0,0,0.043333333,0.033333333,0.016666667,0.013333333,0.026666667,0.02,0.016666667,0.015,,,,,0.018333333,0.012916667,0.016666667,0.012916667,0,0,0,0
0,2022020725,2,2,1203,0,2,8480011,8474034,#N/A,Patrick Maroon,0.015793849,0.010806318,0.014131338,0.013300083,0.033333333,0.025,0,0,0.043333333,0.033333333,0.016666667,0.013333333,0.026666667,0.02,0.016666667,0.015,0.024227235,0.018379282,0.016708438,0.01336675,0.018356279,0.012932833,0.016687526,0.012932833,,,,
0,2022020730,1,1,626,0,0,8476934,8474612,Brock McGinn,Travis Hamonic,0.009584665,0.009584665,0.017571885,0.012779553,0.008333333,0,0.066666667,0.05,0.016666667,0.013333333,0.036666667,0.02,0.02,0.016666667,0.023333333,0.015,0.019163763,0.017421603,0.024390244,0.015679443,0.021183591,0.016476126,0.020174849,0.015131137,0.02265745,0.018049155,0.019585253,0.014592934
0,2022020730,3,2,3230,1,4,8478017,8480801,#N/A,Brady Tkachuk,0.020123839,0.016408669,0.019195046,0.014241486,0,0,0.033333333,0.025,0.013333333,0.006666667,0.03,0.023333333,0.010810811,0.005405405,0.024324324,0.018918919,0.010810811,0.005405405,0.024324324,0.018918919,0.010810811,0.005405405,0.024324324,0.018918919,,,,
0,2022020732,2,1,2318,3,3,8481522,8476458,Peyton Krebs,Ryan Strome,0.017687662,0.01553063,0.017256255,0.014667817,0.008333333,0,0.016666667,0.016666667,0.013333333,0.01,0.013333333,0.01,0.015,0.011666667,0.015,0.01,0.012195122,0,0.024390244,0.024390244,0.01326053,0.010140406,0.017940718,0.014040562,,,,
0,2022020733,1,1,694,0,0,8473473,8474013,Milan Lucic,Ian Cole,0.0129683,0.005763689,0.014409222,0.0129683,0.008333333,0.008333333,0.016666667,0.016666667,0.016666667,0.013333333,0.013333333,0.013333333,0.016666667,0.006666667,0.021666667,0.021666667,0.019762846,0.007905138,0.023715415,0.023715415,0.016173434,0.011699931,0.020302822,0.015485203,,,,
0,2022020734,2,1,2376,1,3,8476393,8477451,Nick Cousins,Ryan Hartman,0.018097643,0.013468013,0.015993266,0.013047138,0.033333333,0.008333333,0.008333333,0.008333333,0.04,0.03,0.01,0.006666667,0.028333333,0.02,0.015,0.01,0.083333333,0,0,0,0.020424837,0.016339869,0.013071895,0.008169935,,,,
0,2022020736,2,1,1541,2,0,8479671,8479981,Mathieu Olivier,#N/A,0.01752109,0.012329656,0.011031798,0.009733939,0.008333333,0.008333333,0.008333333,0.008333333,0.01,0.003333333,0.006666667,0.006666667,0.01,0.006666667,0.013333333,0.013333333,0.011641444,0.00814901,0.012805588,0.011641444,0.009713453,0.00728509,0.016027198,0.015055852,,,,
0,2022020738,3,1,3427,4,1,8480355,8476392,Mark Kastelic,Adam Lowry,0.018383426,0.013422819,0.013131018,0.009629413,0.016666667,0.016666667,0.025,0.016666667,0.011560694,0.011560694,0.01734104,0.011560694,0.011560694,0.011560694,0.01734104,0.011560694,0.011560694,0.011560694,0.01734104,0.011560694,0.011560694,0.011560694,0.01734104,0.011560694,,,,
0,2022020741,2,1,2083,4,2,8477964,8482192,Ivan Barbashev,#N/A,0.009601536,0.005760922,0.015842535,0.013442151,0,0,0,0,0.013333333,0.01,0.003333333,0,0.015,0.011666667,0.006666667,0,0.015772871,0.012618297,0.003154574,0,0.01252472,0.007910349,0.01252472,0.008569545,,,,
0,2022020742,1,1,127,0,2,8479661,8477962,Tanner Jeannot,#N/A,0.015748031,0.007874016,0.031496063,0.031496063,0.025,0.016666667,0.008333333,0,0.016666667,0.013333333,0.01,0.003333333,0.023333333,0.016666667,0.01,0.001666667,0.023299161,0.016775396,0.01304753,0.006523765,0.016700259,0.012669162,0.015548517,0.010941549,,,,
0,2022020748,1,1,27,0,0,8478443,8478414,Brandon Carlo,Timo Meier,0,0,0,0,0,0,0.025,0.025,0.006666667,0.006666667,0.023333333,0.02,0.011666667,0.008333333,0.018333333,0.015,0.011082694,0.006820119,0.012787724,0.010230179,0.011754828,0.008396306,0.012314582,0.010075567,,,,
0,2022020754,2,1,1867,2,2,8473473,8479671,Milan Lucic,Mathieu Olivier,0.016068559,0.010176754,0.01981789,0.016068559,0.016666667,0,0.066666667,0.066666667,0.013333333,0.003333333,0.043333333,0.043333333,0.011666667,0.006666667,0.026666667,0.023333333,0.011257036,0.005628518,0.028142589,0.026266417,0.012694749,0.007501443,0.020773226,0.017888055,,,,
0,2022020758,1,1,627,0,0,8477426,8478136,Nicholas Paul,Jake Middleton,0.009569378,0.007974482,0.01754386,0.011164274,0.041666667,0.025,0,0,0.02,0.01,0.003333333,0.003333333,0.023333333,0.01,0.01,0.008333333,0.02443281,0.010471204,0.010471204,0.008726003,0.020181635,0.015136226,0.016481668,0.013118063,,,,
0,2022020759,2,1,1390,0,1,8479414,8479353,Nathan Bastian,Brett Howden,0.014388489,0.008633094,0.021582734,0.015107914,0.016666667,0.016666667,0.008333333,0.008333333,0.023333333,0.02,0.02,0.01,0.02,0.016666667,0.016666667,0.008333333,0.018811881,0.015841584,0.015841584,0.010891089,0.019004525,0.013122172,0.013574661,0.009954751,,,,
0,2022020762,1,1,75,1,0,8478851,8479378,Alexandre Carrier,Logan Stanley,0.026666667,0.026666667,0,0,0.008333333,0,0.025,0.008333333,0.01,0.003333333,0.036666667,0.03,0.016666667,0.011666667,0.021666667,0.018333333,0.020444444,0.016888889,0.019555556,0.016,0.015602837,0.01248227,0.019574468,0.015602837,,,,
0,2022020765,1,1,657,0,0,8480326,8476473,Sheldon Dries,Connor Murphy,0.01065449,0.00608828,0.02891933,0.02891933,0.016666667,0.016666667,0,0,0.006666667,0.006666667,0.023333333,0.013333333,0.01,0.008333333,0.021666667,0.013333333,0.009208103,0.007366483,0.022099448,0.014732965,0.012232416,0.007475365,0.017669045,0.014950731,0.010617761,0.006756757,0.022200772,0.017374517
0,2022020765,2,2,1693,1,1,8478057,8477503,Dakota Joshua,Max Domi,0.010632014,0.006497342,0.024808033,0.021854696,0.016666667,0,0.025,0.025,0.016666667,0.006666667,0.013333333,0.013333333,0.02,0.006666667,0.015,0.013333333,0.022630835,0.00990099,0.014144272,0.011315417,0.013109596,0.007865758,0.015207132,0.01363398,,,,
0,2022020766,2,1,2167,1,2,8475766,8474709,Austin Watson,Matt Martin,0.018458699,0.013382557,0.025842178,0.022150438,0.008333333,0,0,0,0.023333333,0.016666667,0.01,0.003333333,0.021666667,0.018333333,0.008333333,0.005,0.021459227,0.017167382,0.008583691,0,0.021632938,0.016050244,0.012561061,0.010467551,,,,
0,2022020768,2,1,1891,2,2,8476822,8477488,Luke Glendening,Brett Pesce,0.015335801,0.012691698,0.012162877,0.006345849,0.016666667,0.016666667,0,0,0.01,0.01,0,0,0.008333333,0.006666667,0.01,0.008333333,0.007858546,0.007858546,0.00589391,0.003929273,0.008191925,0.006436513,0.010532475,0.00702165,,,,
0,2022020770,2,1,1557,0,3,8476467,8474568,Jamie Oleksiak,Luke Schenn,0.014129737,0.007707129,0.020552344,0.017983301,0.008333333,0,0.008333333,0.008333333,0.013333333,0,0.02,0.013333333,0.015,0.006666667,0.02,0.015,0.011862396,0.005931198,0.018979834,0.011862396,0.014194812,0.010279001,0.015173764,0.009789525,,,,
0,2022020771,1,1,861,0,1,8470621,8477365,Corey Perry,Connor Clifton,0.017421603,0.011614402,0.016260163,0.013937282,0.025,0.016666667,0,0,0.023333333,0.02,0,0,0.018333333,0.016666667,0.01,0.01,0.020648968,0.017699115,0,0,0.015334064,0.013143483,0.016429354,0.013873677,,,,
0,2022020772,2,1,1205,1,1,8481523,8477429,Kirby Dach,Andrew Copp,0.014937759,0.011618257,0.012448133,0.006639004,0.025,0.016666667,0.016666667,0.008333333,0.04,0.036666667,0.013333333,0.006666667,0.023333333,0.021666667,0.016666667,0.006666667,0.023430962,0.016736402,0.018410042,0.011715481,0.019624217,0.013778706,0.016701461,0.00960334,,,,
0,2022020778,1,1,596,1,0,8471817,8475235,Ryan Reaves,Nicolas Deslauriers,0.018456376,0.010067114,0.013422819,0.010067114,0.033333333,0.016666667,0,0,0.02,0.006666667,0.016666667,0.016666667,0.02,0.01,0.011666667,0.01,0.021523179,0.009933775,0.011589404,0.009933775,0.015312916,0.010319574,0.015312916,0.010652463,0.066666667,0,0,0
